subjectID	pc1	pc2	pc3	pc4	pc5	pc6	pc7	pc8	pc9	pc10	dominance_gini_0	diversity_shannon_0	diversity_gini_simpson_0	Faiths_PD_0
LCC1001	60.20744917856439	7.10295899680903	1.4966094294970973	-0.04037776871267048	0.2933796310728309	-0.19116332835407226	-0.35369804715937275	1.0244732469525786	-0.8306357232842795	1.3496125536865722	0.999120653424945	0.490819271275714	0.176242682589842	1.22172848195
LCC1002	-17.58737420705743	-2.7269851310855513	-2.156313150630184	1.9026495067650724	-1.8512357643486712	-0.6745833854551874	-1.3420004172684123	-2.31695760509451	0.42021387497631413	0.7668509604337413	0.992805725425085	2.84503597618178	0.910370866823064	3.13634368635
LCC1003	-5.369039967291215	-1.4037770654001964	0.10142134107715439	-1.3135492868245446	0.3092000052528582	2.260121799482211	2.0004032363703828	-1.2176415747910472	0.15842108988611253	-0.7041876003735209	0.992636249420849	2.87931627599064	0.92123669213612	3.2105860657500003
LCC1004	10.342518783973489	0.7627398891598508	-0.14271014804406093	-2.5870631210891073	1.0112555475525633	-1.2135398919623896	0.615382421737671	-0.6989166213676319	-0.6646943098784881	0.47575336155686576	0.995050151242467	2.4869679549481	0.893059977150626	3.00765851605
LCC1005	-10.30461867279968	-2.046823556203824	-4.4810818057901605	4.327155501347379	-0.5261737115952079	-1.1886002430886435	0.8332637127920892	-5.6484442056592075	1.2466904248334696	0.9590987326872307	0.995173870284072	2.40251556222806	0.843213622888996	3.904732123150001
LCC1006	7.12310100117415	0.301738900606117	2.304336406975598	-1.1467323025117975	-0.36562575349280524	-1.010361949089454	1.0009348919112233	1.2637646677861583	0.07116958850072393	-1.6446645519455492	0.994959567008367	2.48448841770014	0.871478456310243	4.127364042549999
LCC1007	-13.97613993132087	-1.751121298490446	-3.936806198601655	2.827744484592888	-0.42322190728037135	0.13583335512048778	0.2552364227462338	-5.709767385188087	1.2021432986081122	-0.5294135575004862	0.993916835743452	2.65599890365441	0.884217543802482	3.2591177583500004
LCC1008	30.00209693559391	3.2013842966550268	-0.9736126928508088	1.9785372171510005	0.014045442545792803	-0.11924639217991424	0.31387656338670683	-1.4656388177915585	0.1360995846501848	0.5996219462209635	0.997580234706339	1.40713946164108	0.50883045041766	3.16878950325
LCC1009	-2.4448145270920913	-0.9749009403651427	-0.014011760126591364	-2.5862549436811015	0.9215212056516211	-0.4168511655829645	1.093987074331693	0.11473303153166436	-0.068113479367157	-0.39682847497824864	0.993801373634859	2.66121722496431	0.88285269465504	4.28497851475
LCC1010	5.649438053603456	0.046522518763406136	0.23113098053398298	-0.9400558875876298	0.4844222453918604	0.04564867828519653	0.40169744815521197	1.242308724035957	0.17476013162022608	-0.8683487102646984	0.994423146007216	2.55331494728036	0.86976015819318	3.3760560335500003
LCC1011	-36.38683620106739	-5.402606420939799	0.15048782499338284	-0.21935205835955526	2.235527541344716	0.1130633835630711	0.48877543739835344	-0.078338424452635	0.6062287818177376	-1.918310210153418	0.989398450854935	3.22317656522014	0.93505381912578	4.575378606649999
LCC1012	-3.19075895316586	-1.358404000462347	-1.4735441943492655	2.3636705044860125	-1.869389561819428	-1.1997651612562443	-2.1228208902996215	0.1485303206952102	-0.6365444227826453	0.2960306470026479	0.995087107997794	2.43011415605135	0.863590457564	3.59698726385
